Code_commune_Insee_2022,Libelle_commune_2022,Population_active_emploi_1999,Distance_mediane_domicile_travail_1999_km,Population_active_emploi_2019,Distance_mediane_domicile_travail_2019_km,Ecart_distance_mediane_km,Evolution_distance_mediane_pct,Categorie_densite
45043,Bou,380,13.9,445,13.9,0,0,Rural à habitat dispersé périurbain
45044,Bougy-lez-Neuville,100,22.9,49.6913580246914,22.7,-0.1999999999999993,-0.8733624454148441,Rural à habitat dispersé périurbain
45045,Bouilly-en-Gâtinais,156,11,141.350482315113,13.7,2.6999999999999993,24.54545454545454,Rural à habitat dispersé non périurbain
45046,Boulay-les-Barres,236,15.5,710,10.6,-4.9,-31.612903225806456,Rural à habitat dispersé périurbain
45047,Bouzonville-aux-Bois,136,8.2,173.162918281448,19.9,11.7,142.6829268292683,Rural à habitat dispersé non périurbain
45049,Bouzy-la-Forêt,344,13.5,585,13.5,0,0,Rural à habitat dispersé périurbain
45050,Boynes,424,10.3,575,12,1.6999999999999993,16.504854368932033,Rural à habitat dispersé non périurbain
45051,Bray-Saint-Aignan,492,8.8,814.701596752827,12.7,3.8999999999999986,44.3181818181818,Rural à habitat dispersé non périurbain
45052,Breteau,32,10.5,45.46875,26,15.5,147.61904761904762,Rural à habitat dispersé non périurbain
45053,Briare,2064,1.8,1715.5307504041,12.1,10.299999999999999,572.2222222222222,Bourgs ruraux non périurbains
45054,Briarres-sur-Essonne,196,8.6,227.627521654636,17.3,8.700000000000001,101.16279069767444,Rural à habitat dispersé périurbain
45055,Bricy,288,8.1,331.035754977598,9.4,1.3000000000000007,16.04938271604939,Rural à habitat dispersé périurbain
45056,Bromeilles,112,2.9,136.269592476489,22.3,19.400000000000002,668.9655172413794,Rural à habitat dispersé périurbain
45058,Bucy-le-Roi,96,21.25,103.820224719101,19.7,-1.5500000000000007,-7.294117647058826,Rural à habitat dispersé périurbain
45059,Bucy-Saint-Liphard,99,12.8,62.258064516129,12.2048387096774,-0.5951612903226007,-4.649697580645317,Rural à habitat dispersé périurbain
45060,La Bussière,288,12.45,340,12.9,0.45000000000000107,3.61445783132531,Rural à habitat dispersé non périurbain
45061,Cepoy,896,6,889.043765870825,8,2,33.333333333333336,Urbain
45062,Cercottes,372,9.2,690.375332821095,9,-0.1999999999999993,-2.173913043478253,Bourgs ruraux périurbains
45063,Cerdon,360,9.1,299.837128086536,14.9,5.800000000000001,63.73626373626375,Rural à habitat dispersé non périurbain
45064,Cernoy-en-Berry,168,9.8,153.4466358418,19.7,9.899999999999999,101.02040816326529,Rural à habitat dispersé non périurbain
45065,Césarville-Dossainville,128,12.3,112.5,25.5,13.2,107.3170731707317,Rural à habitat dispersé périurbain
45066,Chailly-en-Gâtinais,256,16.3,303.428818618607,16.9,0.5999999999999979,3.6809815950920113,Rural à habitat dispersé non périurbain
45067,Chaingy,1432,12.6,1743.78026278166,12.6,0,0,Urbain
45068,Châlette-sur-Loing,4412,2.7,3597.82963231885,4.4,1.7000000000000002,62.96296296296297,Urbain
45069,Chambon-la-Forêt,244,15.1,410.549982761806,20.1,5.000000000000002,33.112582781456965,Bourgs ruraux non périurbains
45070,Champoulet,32,0.5,20.327868852459,14,13.5,2700,Rural à habitat dispersé non périurbain
45072,Chanteau,568,10.1,799.936444749065,10.1,0,0,Bourgs ruraux périurbains
45073,Chantecoq,140,20.6,162.984728266188,8.6,-12.000000000000002,-58.25242718446603,Rural à habitat dispersé non périurbain
45074,La Chapelle-Onzerain,40,23.5,62.1621621621622,37.1013513513514,13.601351351351397,57.87809085681446,Rural à habitat dispersé périurbain
45075,La Chapelle-Saint-Mesmin,3900,7,4316.06528120391,7,0,0,Urbain
45076,La Chapelle-Saint-Sépulcre,80,9.15,96.6666666666667,9.2,0.049999999999998934,0.5464480874316823,Rural à habitat dispersé périurbain
45077,La Chapelle-sur-Aveyron,120,16.4,247.202775831488,19.8,3.400000000000002,20.731707317073187,Rural à habitat dispersé non périurbain
45078,Chapelon,104,16.15,93.3018928029759,16.4,0.25,1.5479876160990713,Rural à habitat dispersé non périurbain
45079,Le Charme,28,1,56.078431372549,44.2,43.2,4320,Rural à habitat dispersé non périurbain
45080,Charmont-en-Beauce,136,12.45,179.618768328446,26.7,14.25,114.45783132530121,Rural à habitat dispersé périurbain
45081,Charsonville,248,18.4,245.400326797386,23.7,5.300000000000001,28.804347826086964,Rural à habitat dispersé périurbain
45082,Châteauneuf-sur-Loire,2688,1.4,3341.72871797157,22.1,20.700000000000003,1478.571428571429,Urbain
45083,Château-Renard,844,4.6,695,13.6,9,195.6521739130435,Rural à habitat dispersé non périurbain
45084,Châtenoy,112,15.15,205,21.9,6.749999999999998,44.55445544554454,Rural à habitat dispersé périurbain
45085,Châtillon-Coligny,700,2.6,620,9.65,7.050000000000001,271.1538461538462,Bourgs ruraux non périurbains
45086,Châtillon-le-Roi,108,12.3,105.763346835172,15.4,3.0999999999999996,25.203252032520318,Rural à habitat dispersé non périurbain
45087,Châtillon-sur-Loire,980,8,1130,10.3,2.3000000000000007,28.750000000000007,Bourgs ruraux non périurbains
45088,Chaussy,104,12.9,150,20.95,8.049999999999999,62.403100775193785,Rural à habitat dispersé non périurbain
45089,Chécy,3392,11.1,3497.20617159963,11.1,0,0,Urbain
45091,Chevannes,100,13.8,110,21.1,7.300000000000001,52.89855072463769,Rural à habitat dispersé périurbain
45092,Chevillon-sur-Huillard,491,10.4,665,12,1.5999999999999996,15.384615384615381,Rural à habitat dispersé périurbain
45093,Chevilly,1142,13.2,1168.44653357899,13.2,0,0,Bourgs ruraux périurbains
45094,Chevry-sous-le-Bignon,88,17.2,63.9481288336858,22.4,5.199999999999999,30.232558139534877,Rural à habitat dispersé périurbain
45095,Chilleurs-aux-Bois,740,15.8,943.969465648855,15.8,0,0,Bourgs ruraux périurbains
45096,Les Choux,180,15.7,220.431050714708,15.7,0,0,Rural à habitat dispersé non périurbain
45097,Chuelles,296,8.7,483.105475722063,9.8,1.1000000000000014,12.643678160919558,Rural à habitat dispersé non périurbain
45098,Cléry-Saint-André,1088,16.1,1585,16.6,0.5,3.105590062111801,Bourgs ruraux périurbains
45099,Coinces,200,18,250.344879954428,18,0,0,Rural à habitat dispersé périurbain
45100,Combleux,172,8.5,184.320303290655,8.7,0.1999999999999993,2.35294117647058,Urbain
45101,Combreux,96,13.3,114.225492768409,23.9,10.599999999999998,79.69924812030074,Rural à habitat dispersé périurbain
45102,Conflans-sur-Loing,144,8.6,140,8.6,0,0,Rural à habitat dispersé périurbain
45103,Corbeilles,544,1.2,560,16.35,15.150000000000002,1262.5000000000002,Bourgs ruraux non périurbains
45104,Corquilleroy,884,6.8,1209.29152038688,6.8,0,0,Urbain
45105,Cortrat,48,10.4,24.3506493506494,14.3,3.9000000000000004,37.50000000000001,Rural à habitat dispersé périurbain
45107,Coudroy,104,4.8,98.2471494496919,19.0072264819301,14.2072264819301,295.9838850402104,Rural à habitat dispersé non périurbain
45108,Coullons,908,10.9,838.357527845084,15.7,4.799999999999999,44.03669724770641,Bourgs ruraux non périurbains
45109,Coulmiers,248,21.6,263.485124044201,17.3,-4.300000000000001,-19.90740740740741,Rural à habitat dispersé périurbain
45110,Courcelles-le-Roi,124,12,173.695346075635,12,0,0,Rural à habitat dispersé non périurbain
45111,Courcy-aux-Loges,140,13.4,198.938964279534,13.8,0.40000000000000036,2.985074626865674,Rural à habitat dispersé non périurbain
45112,La Cour-Marigny,104,17.05,162.564544258813,17.2,0.14999999999999858,0.8797653958944198,Rural à habitat dispersé non périurbain
45113,Courtemaux,64,11,119.083969465649,21.7,10.7,97.27272727272727,Rural à habitat dispersé non périurbain
45114,Courtempierre,76,76.7,115.079272001862,14.3,-62.400000000000006,-81.35593220338984,Rural à habitat dispersé non périurbain
45115,Courtenay,1196,2.7,1132.10785619174,17.6,14.900000000000002,551.8518518518518,Bourgs ruraux non périurbains
45116,Cravant,352,11.4,450.179894179894,12.2,0.7999999999999989,7.017543859649113,Rural à habitat dispersé périurbain
45118,Crottes-en-Pithiverais,100,18.1,149.461866484892,15.6,-2.5000000000000018,-13.812154696132605,Rural à habitat dispersé périurbain
45119,Dadonville,844,4,1043.06276433093,11.6,7.6,190,Rural à habitat dispersé non périurbain
45120,Dammarie-en-Puisaye,64,8.1,85,8.2,0.09999999999999964,1.2345679012345636,Rural à habitat dispersé non périurbain
45121,Dammarie-sur-Loing,136,11.35,163.506367495131,15,3.6500000000000004,32.15859030837005,Rural à habitat dispersé non périurbain
45122,Dampierre-en-Burly,468,12,647.485955056179,3.1,-8.9,-74.16666666666667,Rural à habitat dispersé non périurbain
45123,Darvoy,724,12.5,797.659098545298,17.7,5.199999999999999,41.599999999999994,Urbain
45124,Desmonts,76,18.2,87.5,14,-4.199999999999999,-23.076923076923073,Rural à habitat dispersé périurbain
45125,Dimancheville,28,5.4,63.3189655172414,7.7,2.3,42.59259259259258,Rural à habitat dispersé périurbain
45126,Donnery,952,13.3,1231.27606784814,23.2,9.899999999999999,74.4360902255639,Bourgs ruraux périurbains
45127,Dordives,816,17.7,1247.71809205733,20.2,2.5,14.124293785310735,Bourgs ruraux périurbains
45129,Douchy-Montcorbon,520,7.5,445.274129970339,13.8,6.300000000000001,84.00000000000001,Rural à habitat dispersé non périurbain
45130,Dry,456,20.6,582.711453880719,17.6,-3,-14.563106796116504,Bourgs ruraux périurbains
45131,Échilleuses,116,25.3,151.165803108808,17.1,-8.2,-32.41106719367588,Rural à habitat dispersé non périurbain
45132,Égry,76,4.6,160.322810306291,17,12.4,269.5652173913044,Rural à habitat dispersé non périurbain
45133,Engenville,176,9.35,229.369866068629,26.7,17.35,185.56149732620324,Rural à habitat dispersé périurbain
45134,Épieds-en-Beauce,413,21.1,632.405245651186,21.1,0,0,Rural à habitat dispersé périurbain
45135,Erceville,124,20.1,136.510354419992,17.5,-2.6000000000000014,-12.935323383084581,Rural à habitat dispersé périurbain
45136,Ervauville,120,26,245.693620245974,25.7,-0.3000000000000007,-1.1538461538461566,Rural à habitat dispersé périurbain
45137,Escrennes,308,8.3,355.105117294411,8.3,0,0,Rural à habitat dispersé non périurbain
45138,Escrignelles,20,1.1,20,3.45,2.35,213.63636363636363,Rural à habitat dispersé non périurbain
45139,Estouy,200,7.2,205,11.4,4.2,58.33333333333333,Rural à habitat dispersé non périurbain
45141,Faverelles,56,13.05,66.2662337662338,16.6,3.5500000000000007,27.20306513409962,Rural à habitat dispersé non périurbain
45142,Fay-aux-Loges,1220,16.1,1825,19.6,3.5,21.739130434782606,Bourgs ruraux périurbains
45143,Feins-en-Gâtinais,24,10.25,14.5588235294118,8.4,-1.8499999999999996,-18.048780487804876,Rural à habitat dispersé non périurbain
45144,Férolles,524,19.4,526.249425361965,19.4,0,0,Bourgs ruraux périurbains
45145,Ferrières-en-Gâtinais,1208,11.6,1455.69682389065,12.7,1.0999999999999996,9.482758620689653,Bourgs ruraux périurbains
45146,La Ferté-Saint-Aubin,2824,17.9,3081.70891875973,21.5,3.6000000000000014,20.111731843575427,Urbain
45147,Fleury-les-Aubrais,8940,4.1,8073.70647593464,4.1,0,0,Urbain
45148,Fontenay-sur-Loing,580,11.7,639.4503809066,14.7,3,25.641025641025642,Bourgs ruraux périurbains
45149,Foucherolles,60,10.4,93.5747302590364,15.4,5,48.07692307692307,Rural à habitat dispersé périurbain
45150,Fréville-du-Gâtinais,76,4.5,70.3888888888889,4.5,0,0,Rural à habitat dispersé non périurbain
45151,Gaubertin,64,15.4,93.2756861417518,15.7,0.29999999999999893,1.9480519480519412,Rural à habitat dispersé non périurbain
45152,Gémigny,68,23.2,99.0610328638498,18.7,-4.5,-19.396551724137932,Rural à habitat dispersé périurbain
45153,Germigny-des-Prés,260,9.6,363.010062370942,4.7,-4.8999999999999995,-51.041666666666664,Rural à habitat dispersé périurbain
45154,Gidy,735,10.3,980.357810428491,10.3,0,0,Bourgs ruraux périurbains
45155,Gien,5617,2.1,4259.34528404639,2.1,0,0,Urbain
45156,Girolles,212,8.9,288.831932773109,11.3,2.4000000000000004,26.966292134831463,Rural à habitat dispersé périurbain
45157,Givraines,152,11.5,204.973746789868,12,0.5,4.3478260869565215,Rural à habitat dispersé non périurbain
45158,Gondreville,144,9.95,97.6053156783899,12.9145183266314,2.964518326631401,29.794154036496497,Rural à habitat dispersé périurbain
45159,Grangermont,72,9.5,84.5618556701031,16.4,6.899999999999999,72.63157894736841,Rural à habitat dispersé non périurbain
45160,Greneville-en-Beauce,252,9.2,276.634099695364,20.5,11.3,122.82608695652175,Rural à habitat dispersé non périurbain
45161,Griselles,248,11.2,405.77265275592,14.2,3,26.78571428571429,Rural à habitat dispersé non périurbain
45162,Guigneville,208,7.9,250,13.5,5.6,70.88607594936708,Rural à habitat dispersé non périurbain
45164,Guilly,192,10.2,240,16.8,6.600000000000001,64.70588235294119,Rural à habitat dispersé périurbain
45165,Gy-les-Nonains,252,7.5,242.477885751285,11.4,3.9000000000000004,52.00000000000001,Rural à habitat dispersé périurbain
45166,Huêtre,102,14.8,139.508771929825,11.5,-3.3000000000000007,-22.297297297297302,Rural à habitat dispersé périurbain
45167,Huisseau-sur-Mauves,811,16.4,753.77604115935,17.8,1.4000000000000021,8.536585365853673,Rural à habitat dispersé périurbain
45168,Ingrannes,188,16.2,255,24.7,8.5,52.46913580246914,Rural à habitat dispersé périurbain
45169,Ingré,3396,7.7,4200,7.7,0,0,Urbain
45170,Intville-la-Guétard,44,17.9,90,48.9,31,173.18435754189946,Rural à habitat dispersé périurbain
45171,Isdes,164,9.5,286.631860658395,21.4,11.899999999999999,125.26315789473682,Rural à habitat dispersé périurbain
45173,Jargeau,1564,15,1933.90427350916,20.7,5.699999999999999,37.99999999999999,Urbain
45174,Jouy-en-Pithiverais,108,14.6,136.545801526718,18.1,3.5000000000000018,23.97260273972604,Rural à habitat dispersé non périurbain
45175,Jouy-le-Potier,616,25.2,653.938103283859,23,-2.1999999999999993,-8.730158730158728,Rural à habitat dispersé périurbain
45176,Juranville,152,16.7,193.68006097913,23,6.300000000000001,37.7245508982036,Rural à habitat dispersé non périurbain
45177,Laas,76,9.7,105,9.7,0,0,Rural à habitat dispersé non périurbain
45178,Ladon,404,7.3,540.391397071408,16.0391397071408,8.7391397071408,119.71424256357261,Bourgs ruraux non périurbains
45179,Lailly-en-Val,944,8.95,1437.06294874591,20.9,11.95,133.5195530726257,Bourgs ruraux périurbains
45180,Langesse,28,9.7,30,2.2,-7.499999999999999,-77.31958762886597,Rural à habitat dispersé non périurbain
45181,Léouville,28,0.1,56.9411764705883,18,17.9,17899.999999999996,Rural à habitat dispersé non périurbain
45182,Ligny-le-Ribault,456,29.5,527.7222841647,23.1,-6.399999999999999,-21.694915254237284,Bourgs ruraux périurbains
45183,Lion-en-Beauce,44,9.2,78.8652482269504,17.1460992907801,7.946099290780101,86.3706444650011,Rural à habitat dispersé périurbain
45184,Lion-en-Sullias,112,10,171.725888324873,15.3,5.300000000000001,53.000000000000014,Rural à habitat dispersé non périurbain
45185,Lombreuil,112,15.3,132.185010161628,15.3,0,0,Rural à habitat dispersé périurbain
45186,Lorcy,188,8.7,249.381144798246,26.3,17.6,202.29885057471267,Bourgs ruraux non périurbains
45187,Lorris,904,1.5,988.884160756503,18.7,17.2,1146.6666666666667,Bourgs ruraux non périurbains
45188,Loury,904,17.3,1196.30461155072,19.9,2.599999999999998,15.028901734104032,Bourgs ruraux périurbains
45189,Louzouer,128,14.5,122.117650173023,16.2,1.6999999999999993,11.724137931034479,Rural à habitat dispersé périurbain
45191,Le Malesherbois,3288,3.2,3232.99658184578,19.9,16.7,521.875,Urbain
45193,Marcilly-en-Villette,896,19.2,971.818181818182,19.2,0,0,Bourgs ruraux périurbains
45194,Mardié,1072,13.9,1422.3638032523,15.6,1.6999999999999993,12.230215827338125,Urbain
45195,Mareau-aux-Bois,208,12,288.904552127867,29.3,17.3,144.16666666666666,Rural à habitat dispersé non périurbain
45196,Mareau-aux-Prés,474,12.4,670,12.4,0,0,Bourgs ruraux périurbains
45197,Marigny-les-Usages,548,13.5,847.161058494846,13.5,0,0,Bourgs ruraux périurbains
45198,Marsainvilliers,108,10.8,135,13.3,2.5,23.148148148148145,Rural à habitat dispersé périurbain
45199,Melleroy,208,10.9,238.620342255535,21.4633935938653,10.563393593865301,96.91186783362662,Rural à habitat dispersé non périurbain
45200,Ménestreau-en-Villette,596,19.6,609.421841541756,26.2,6.599999999999998,33.67346938775509,Rural à habitat dispersé périurbain
45201,Mérinville,36,114.3,75,24.1,-90.19999999999999,-78.91513560804898,Rural à habitat dispersé périurbain
45202,Messas,392,6.5,475,6.5,0,0,Urbain
45203,Meung-sur-Loire,2428,5.9,2635.46200981418,17.1,11.200000000000001,189.83050847457625,Urbain
45204,Mézières-lez-Cléry,284,15.9,375,15.9,0,0,Rural à habitat dispersé périurbain
45205,Mézières-en-Gâtinais,72,7.3,132.529182879377,15.9988326848249,8.6988326848249,119.16209157294385,Rural à habitat dispersé non périurbain
45206,Mignères,132,10.3,164.43287555774,10.4,0.09999999999999964,0.9708737864077635,Rural à habitat dispersé périurbain
45207,Mignerette,108,13.4,195.711517907216,12.6,-0.8000000000000007,-5.970149253731348,Rural à habitat dispersé périurbain
45208,Montargis,5298,3.1,4542.91892415399,3.1,0,0,Urbain
45209,Montbarrois,108,8.9,116.14238410596,20.5,11.6,130.33707865168537,Rural à habitat dispersé non périurbain
45210,Montbouy,244,11.3,334.435379376895,14.6,3.299999999999999,29.20353982300884,Rural à habitat dispersé périurbain
45212,Montcresson,484,9.4,446.630601243632,12.8,3.4000000000000004,36.17021276595745,Rural à habitat dispersé périurbain
45213,Montereau,224,6.1,250,14.8,8.700000000000001,142.62295081967216,Rural à habitat dispersé non périurbain
45214,Montigny,76,21.4,100,23.8,2.400000000000002,11.21495327102805,Rural à habitat dispersé périurbain
45215,Montliard,72,7.7,97.878748690322,22.6,14.900000000000002,193.50649350649354,Rural à habitat dispersé non périurbain
45216,Mormant-sur-Vernisson,48,6.7,58.08,6.7,0,0,Rural à habitat dispersé périurbain
45217,Morville-en-Beauce,76,14.9,75.4518072289157,12.6,-2.3000000000000007,-15.436241610738259,Rural à habitat dispersé périurbain
45218,Le Moulinet-sur-Solin,51,13.3,53.1512605042017,12.3,-1,-7.518796992481203,Rural à habitat dispersé non périurbain
45219,Moulon,88,13.15,110.564102564103,14.0038461538462,0.8538461538461988,6.493126645218242,Rural à habitat dispersé non périurbain
45220,Nancray-sur-Rimarde,160,15.8,275,15.8,0,0,Rural à habitat dispersé non périurbain
45222,Nargis,364,14.7,594.426740287559,14.7,0,0,Bourgs ruraux périurbains
45223,Nesploy,120,8.2,119.104546979416,17.1104546979416,8.9104546979416,108.66408168221463,Rural à habitat dispersé non périurbain
45224,Neuville-aux-Bois,1528,1.1,1934.63522328869,21.1,20,1818.181818181818,Bourgs ruraux périurbains
45225,La Neuville-sur-Essonne,112,12.5,195,15.7,3.1999999999999993,25.599999999999994,Rural à habitat dispersé non périurbain
45226,Neuvy-en-Sullias,416,14.4,635,16.8,2.4000000000000004,16.666666666666668,Bourgs ruraux périurbains
45227,Nevoy,452,4.6,549.378123188445,4.6,0,0,Rural à habitat dispersé non périurbain
45228,Nibelle,268,10.8,499.14661945327,19.5,8.7,80.55555555555554,Rural à habitat dispersé non périurbain
45229,Nogent-sur-Vernisson,948,1.7,760,18,16.3,958.8235294117648,Bourgs ruraux non périurbains
45230,Noyers,252,6.5,282.057293427069,20.8,14.3,220,Rural à habitat dispersé non périurbain
45231,Oison,64,10.6,35.5384615384615,22.3,11.700000000000001,110.37735849056604,Rural à habitat dispersé non périurbain
